inchikey;block;smiles;smiles+ chemdraw;flag;lowest_price;pubchem_cid;urls
NIUNYEJGSHZBRL-UHFFFAOYNA-N;O=C1CCc2cccc([Xe])c21;O=C1CCc2cccc(Br)c21;O=C1CCc2cccc(Br)c21;Y;56.0;14515298;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2245$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=34489&ExtHyperLink=1
VXCNGMJZSSXTDW-UHFFFAOYNA-N;CS(=O)(=O)Cc1ccc([Xe])cc1;CS(=O)(=O)Cc1ccc(Br)cc1;CS(=O)(=O)Cc1ccc(Br)cc1;Y;56.0;2761415;http://www.combi-blocks.com/cgi-bin/find.cgi?YE-0001$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=18229&ExtHyperLink=1
NYAOBQRGFMBCJL-UHFFFAOYNA-N;[Xe]c1cccc(NCc2ccccc2)c1;Brc1cccc(NCc2ccccc2)c1;Brc1cccc(NCc2ccccc2)c1;Y;57.0;9965096;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-9281
NWLNAFJRFOVWKQ-UHFFFAOYNA-N;Cc1c(O)ccc([Xe])c1C;Cc1c(O)ccc(I)c1C.Cc1c(O)ccc(Br)c1C;Cc1c(O)ccc(I)c1C.Cc1c(O)ccc(Br)c1C;Y;57.0;19813555!!13974656;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-8896!!http://www.combi-blocks.com/cgi-bin/find.cgi?QC-4426
FKJFCFRIYNOERB-UHFFFAOYNA-N;O=S(=O)(c1ccccc1[Xe])N1CCCC1;O=S(=O)(c1ccccc1Br)N1CCCC1;O=S(=O)(c1ccccc1Br)N1CCCC1;Y;57.0;25632104;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93922&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0504
RJQIFYNCOBSKMC-UHFFFAOYNA-N;CC(C)[Si](Oc1ccc([Xe])cc1)(C(C)C)C(C)C;CC(C)[Si](Oc1ccc(Br)cc1)(C(C)C)C(C)C;CC(C)[Si](Oc1ccc(Br)cc1)(C(C)C)C(C)C;Y;57.23;536194;https://www.sigmaaldrich.com/catalog/product/aldrich/772992?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
SSNASPWCTKONTQ-GTZJUEEPNA-N;Cc1cccc(NC(=O)OC(C)(C)C)c1[Xe];Cc1cccc(NC(=O)OC(C)(C)C)c1Br;Cc1cccc(NC(=O)OC(C)(C)C)c1Br;Y;57.46;57428949;https://www.sigmaaldrich.com/catalog/product/aldrich/772720?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
HUBLEZZMOMYIMO-UHFFFAOYNA-N;CC(C)[Si](Oc1ccccc1[Xe])(C(C)C)C(C)C;CC(C)[Si](Oc1ccccc1Br)(C(C)C)C(C)C;CC(C)[Si](Oc1ccccc1Br)(C(C)C)C(C)C;Y;57.46;72945070;https://www.sigmaaldrich.com/catalog/product/aldrich/772984?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
VHOYQMYJNIXHMY-UHFFFAOYNA-N;Cc1cc([Xe])c([N+](=O)[O-])cc1F;Cc1cc(Br)c([N+](=O)[O-])cc1F;Cc1cc(Br)c([N+](=O)[O-])cc1F;Y;58.0;23284664;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6965$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=92529&ExtHyperLink=1
LGKYKWBNWBEQFV-UHFFFAOYNA-N;[Xe]c1ccc(C2OCCO2)cc1;Brc1ccc(C2OCCO2)cc1;Brc1ccc(C2OCCO2)cc1;Y;58.0;2773842;http://www.combi-blocks.com/cgi-bin/find.cgi?QG-8614$$http://www.oakwoodchemical.com/p-96721-208279.aspx
KJCDKYAXHVUHOB-UHFFFAOYNA-N;CC(C)[Si](C(C)C)(C(C)C)n1ccc2cc([Xe])ccc21;CC(C)[Si](C(C)C)(C(C)C)n1ccc2cc(Br)ccc21;CC(C)[Si](C(C)C)(C(C)C)n1ccc2cc(Br)ccc21;Y;58.0;2794652;http://www.combi-blocks.com/cgi-bin/find.cgi?QE-8875
KHSBINXKPACEOD-UHFFFAOYNA-N;COCc1cccc([Xe])c1;COCc1cccc(Br)c1;COCc1cccc(Br)c1;Y;58.0;13219582;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0766$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=116323&ExtHyperLink=1
HNDREGITKUXDNG-UHFFFAOYNA-N;Cc1cccc(C=O)c1[Xe];Cc1cccc(C=O)c1Br;Cc1cccc(C=O)c1Br;Y;58.0;13707076;http://www.combi-blocks.com/cgi-bin/find.cgi?QK-3645
FLKXIUVRCUBPEX-UHFFFAOYNA-N;O=[N+]([O-])c1ccc(F)c([Xe])c1F;O=[N+]([O-])c1ccc(F)c(Br)c1F;O=[N+]([O-])c1ccc(F)c(Br)c1F;Y;58.0;13732745;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-6394
XAPCOPSXTOFXPM-UHFFFAOYNA-N;Nc1cc(F)c(F)c([Xe])c1;Nc1cc(F)c(F)c(Br)c1;Nc1cc(F)c(F)c(Br)c1;Y;58.0;42552913;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-6019$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=27699&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds022628?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
OJKGGGKZMRPVRZ-JAMXAKKPNA-N;NC(=S)Nc1ccc([Xe])cc1C(F)(F)F;NC(=S)Nc1ccc(Br)cc1C(F)(F)F;NC(=S)Nc1ccc(Br)cc1C(F)(F)F;Y;58.67;2783234;https://www.sigmaaldrich.com/catalog/product/aldrich/654736?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
XRPSSGMJCHLVLA-UHFFFAOYNA-N;C=CCc1ccccc1[Xe];C=CCc1ccccc1Br;C=CCc1ccccc1Br;Y;58.9;576065;https://www.sigmaaldrich.com/catalog/product/aldrich/730408?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
LCVACMLRPDHSJU-UHFFFAOYNA-N;[Xe]c1ccc(-c2ccc3ccccc3c2)cc1;Brc1ccc(-c2ccc3ccccc3c2)cc1;Brc1ccc(-c2ccc3ccccc3c2)cc1;Y;59.0;5461752;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1197$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30844&ExtHyperLink=1
VSNYWUDENLTQLE-UHFFFAOYNA-N;O=Cc1ccc([Xe])cc1N1CCOCC1;O=Cc1ccc(Br)cc1N1CCOCC1;O=Cc1ccc(Br)cc1N1CCOCC1;Y;59.0;28305837;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=64077&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5225$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds020491?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
AFZITZBTKFLFIT-UHFFFAOYNA-N;CC(C)(C)OC(=O)N1CCC(Oc2ccc([Xe])cc2)C1;CC(C)(C)OC(=O)N1CCC(Oc2ccc(Br)cc2)C1;CC(C)(C)OC(=O)N1CCC(Oc2ccc(Br)cc2)C1;Y;59.0;50999086;http://www.combi-blocks.com/cgi-bin/find.cgi?QJ-4982$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=42345&ExtHyperLink=1
UYJZIBTUWWANKV-UHFFFAOYNA-N;COC(=O)Cc1cc([Xe])ccc1O;COC(=O)Cc1cc(Br)ccc1O;COC(=O)Cc1cc(Br)ccc1O;Y;59.0;10657986;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-7367$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=99910&ExtHyperLink=1
SSWIGGGJXXBHLC-UHFFFAOYNA-N;Fc1cc([Xe])ccc1S;Fc1cc(Br)ccc1S;Fc1cc(Br)ccc1S;Y;59.0;22506955;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0803$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=27271&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds008206?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
LUSUITQQGPXLTH-UNAGYGQANA-N;O=C(O)c1ccc(C=Cc2ccc([Xe])cc2)cc1;O=C(O)c1ccc(C=Cc2ccc(Br)cc2)cc1;O=C(O)c1ccc(C=Cc2ccc(Br)cc2)cc1;Y;59.13;12422550;https://www.sigmaaldrich.com/catalog/product/aldrich/751375?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
TXLSTNWXTRUPPF-UHFFFAOYNA-N;O=C(c1ccccc1[Xe])N1CCCC1;O=C(c1ccccc1I)N1CCCC1.O=C(c1ccccc1Br)N1CCCC1;O=C(c1ccccc1I)N1CCCC1.O=C(c1ccccc1Br)N1CCCC1;Y;60.0;789051!!786072;http://www.combi-blocks.com/cgi-bin/find.cgi?QL-4141!!http://www.combi-blocks.com/cgi-bin/find.cgi?CS-9402
KJKBBMFXJFAVEQ-UHFFFAOYNA-N;NC(CO)c1cccc([Xe])c1;NC(CO)c1cccc(Br)c1.NC(CO)c1cccc(Br)c1.NC(CO)c1cccc(Br)c1;NC(CO)c1cccc(Br)c1.NC(CO)c1cccc(Br)c1.NC(CO)c1cccc(Br)c1;Y;60.0;66514250!!66514249!!22145001;http://www.combi-blocks.com/cgi-bin/find.cgi?QE-7851!!http://www.combi-blocks.com/cgi-bin/find.cgi?QM-6176!!http://www.combi-blocks.com/cgi-bin/find.cgi?QW-6361
CELZURRLAXRVCV-CEJRMOMQNA-N;O=C(NC1CCCCC1)c1cccc([Xe])c1;O=C(NC1CCCCC1)c1cccc(I)c1.O=C(NC1CCCCC1)c1cccc(Br)c1;O=C(NC1CCCCC1)c1cccc(I)c1.O=C(NC1CCCCC1)c1cccc(Br)c1;Y;60.0;768883!!2306322;http://www.combi-blocks.com/cgi-bin/find.cgi?QL-4172!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4476$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=116996&ExtHyperLink=1
PNPOLHVFIGAJLB-QJVJESMTNA-N;CCNC(=O)c1ccc([Xe])cc1F;CCNC(=O)c1ccc(Br)cc1F;CCNC(=O)c1ccc(Br)cc1F;Y;60.0;24690701;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4997
CLWFBPJBRXXWJN-UHFFFAOYNA-N;CN(C)C(=O)c1ccc([Xe])cc1F;CN(C)C(=O)c1ccc(Br)cc1F;CN(C)C(=O)c1ccc(Br)cc1F;Y;60.0;24694297;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4504
KICYGEYFCILZPL-UHFFFAOYNA-N;O=C1CCN(c2cccc([Xe])c2)CC1;O=C1CCN(c2cccc(Br)c2)CC1;O=C1CCN(c2cccc(Br)c2)CC1;Y;60.0;24694523;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-3738$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds008254?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
YDNKWQKLPFHRQJ-UHFFFAOYNA-N;O=C(c1ccc([Xe])cc1F)N1CCCCC1;O=C(c1ccc(Br)cc1F)N1CCCCC1;O=C(c1ccc(Br)cc1F)N1CCCCC1;Y;60.0;24699665;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4759
ASWCKZIZAPSJQX-GTZJUEEPNA-N;CC(C)(C)NC(=O)c1cc(F)ccc1[Xe];CC(C)(C)NC(=O)c1cc(F)ccc1Br;CC(C)(C)NC(=O)c1cc(F)ccc1Br;Y;60.0;24700565;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4394
SHNDGYKBEQOSKY-GTZJUEEPNA-N;CCCCNC(=O)c1cc(F)ccc1[Xe];CCCCNC(=O)c1cc(F)ccc1Br;CCCCNC(=O)c1cc(F)ccc1Br;Y;60.0;24704025;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4448
ADJOFGSGOPAKGZ-UHFFFAOYNA-N;O=C(c1cc([Xe])cc([N+](=O)[O-])c1)N1CCOCC1;O=C(c1cc(Br)cc([N+](=O)[O-])c1)N1CCOCC1;O=C(c1cc(Br)cc([N+](=O)[O-])c1)N1CCOCC1;Y;60.0;26369864;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4377$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94299&ExtHyperLink=1
FSOIZCSNTMVWOS-QJVJESMTNA-N;CC(C)NC(=O)c1cc([Xe])cc([N+](=O)[O-])c1;CC(C)NC(=O)c1cc(Br)cc([N+](=O)[O-])c1;CC(C)NC(=O)c1cc(Br)cc([N+](=O)[O-])c1;Y;60.0;26369867;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93861&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4374
ZXLRUNOILNMBOE-UHFFFAOYNA-N;CCCN(CCC)S(=O)(=O)c1ccccc1[Xe];CCCN(CCC)S(=O)(=O)c1ccccc1Br;CCCN(CCC)S(=O)(=O)c1ccccc1Br;Y;60.0;26370031;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6154$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94368&ExtHyperLink=1
RHHCRDPDTIZLGD-KUJMMBRENA-N;CCNC(=O)c1cc([Xe])cc([N+](=O)[O-])c1;CCNC(=O)c1cc(Br)cc([N+](=O)[O-])c1;CCNC(=O)c1cc(Br)cc([N+](=O)[O-])c1;Y;60.0;26967620;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4355
PEXINYGFUGVJMN-UHFFFAOYNA-N;CCCN(CCC)S(=O)(=O)c1cc([Xe])cc(C(F)(F)F)c1;CCCN(CCC)S(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;CCCN(CCC)S(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;Y;60.0;26985672;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6222$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94776&ExtHyperLink=1
GFYMVNWCICLYLL-UHFFFAOYNA-N;CCNS(=O)(=O)c1cc([Xe])cc(C(F)(F)F)c1;CCNS(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;CCNS(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;Y;60.0;26986217;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6293$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94470&ExtHyperLink=1
QFZMNMLPWSEEBY-UHFFFAOYNA-N;CCCCCCNS(=O)(=O)c1cc([Xe])cc(C(F)(F)F)c1;CCCCCCNS(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;CCCCCCNS(=O)(=O)c1cc(Br)cc(C(F)(F)F)c1;Y;60.0;26986223;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6302$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94775&ExtHyperLink=1
KDGYPBWBQSLIEM-UHFFFAOYNA-N;O=S(=O)(c1cc([Xe])cc(C(F)(F)F)c1)N1CCCCC1;O=S(=O)(c1cc(Br)cc(C(F)(F)F)c1)N1CCCCC1;O=S(=O)(c1cc(Br)cc(C(F)(F)F)c1)N1CCCCC1;Y;60.0;26986229;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94708&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6310
IMNJJCUCWLKYDT-UHFFFAOYNA-N;O=S(=O)(NCc1ccccc1)c1cc(OC(F)(F)F)ccc1[Xe];O=S(=O)(NCc1ccccc1)c1cc(OC(F)(F)F)ccc1Br;O=S(=O)(NCc1ccccc1)c1cc(OC(F)(F)F)ccc1Br;Y;60.0;26986234;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6244
ZGHSOCBGXODXTK-UHFFFAOYNA-N;O=[N+]([O-])c1cc(F)ccc1Oc1ccc([Xe])cc1;O=[N+]([O-])c1cc(F)ccc1Oc1ccc(Br)cc1;O=[N+]([O-])c1cc(F)ccc1Oc1ccc(Br)cc1;Y;60.0;28412024;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-2469
SEMDQHWLPZPZIO-UHFFFAOYNA-N;O=[N+]([O-])c1ccc(Oc2cccc([Xe])c2)c(F)c1;O=[N+]([O-])c1ccc(Oc2cccc(Br)c2)c(F)c1;O=[N+]([O-])c1ccc(Oc2cccc(Br)c2)c(F)c1;Y;60.0;28972488;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=98358&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1551
GAUCEAOLUINQKL-UHFFFAOYNA-N;Nc1cc2c(cc1[Xe])OC(F)(F)O2;Nc1cc2c(cc1Br)OC(F)(F)O2;Nc1cc2c(cc1Br)OC(F)(F)O2;Y;60.0;40427075;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1451$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93051&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds020924?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
NIFCEAWWFNVXLI-UHFFFAOYNA-N;Cc1cc([Xe])cc(S(=O)(=O)N2CCCCC2)c1;Cc1cc(Br)cc(S(=O)(=O)N2CCCCC2)c1;Cc1cc(Br)cc(S(=O)(=O)N2CCCCC2)c1;Y;60.0;46738698;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94339&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6460
QUNFIAXEZSAZLB-UHFFFAOYNA-N;CCCCNS(=O)(=O)c1ccc([Xe])c(C(F)(F)F)c1;CCCCNS(=O)(=O)c1ccc(Br)c(C(F)(F)F)c1;CCCCNS(=O)(=O)c1ccc(Br)c(C(F)(F)F)c1;Y;60.0;46738717;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6473$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94656&ExtHyperLink=1
QSTODHPTXZRTCE-HKCKLEJFNA-N;CCCNC(=O)c1ccc([Xe])c(C)c1;CCCNC(=O)c1ccc(Br)c(C)c1;CCCNC(=O)c1ccc(Br)c(C)c1;Y;60.0;46738721;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4562
BPVCIQDSMCGUAF-UHFFFAOYNA-N;CC(C)(C)Nc1ccc([N+](=O)[O-])cc1[Xe];CC(C)(C)Nc1ccc([N+](=O)[O-])cc1Br;CC(C)(C)Nc1ccc([N+](=O)[O-])cc1Br;Y;60.0;46739419;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93596&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1428
AHJYOCPWCYMHQL-UHFFFAOYNA-N;CC(C)(C)Nc1cc(F)c([Xe])cc1[N+](=O)[O-];CC(C)(C)Nc1cc(F)c(Br)cc1[N+](=O)[O-];CC(C)(C)Nc1cc(F)c(Br)cc1[N+](=O)[O-];Y;60.0;46739495;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93943&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1454
NBXABGZFTPVHRV-GTZJUEEPNA-N;CC(C)(C)NC(=O)c1cc(F)cc([Xe])c1;CC(C)(C)NC(=O)c1cc(F)cc(Br)c1;CC(C)(C)NC(=O)c1cc(F)cc(Br)c1;Y;60.0;47209006;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-5294
NQSHHAUXZKLLKO-UHFFFAOYNA-N;OC(c1ccc([Xe])cc1)c1cccc(F)c1;OC(c1ccc(Br)cc1)c1cccc(F)c1;OC(c1ccc(Br)cc1)c1cccc(F)c1;Y;60.0;49962530;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5320$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=154247&ExtHyperLink=1
DODOUBASHMHGKY-UHFFFAOYNA-N;C=Cc1ccc(F)cc1[Xe];C=Cc1ccc(F)cc1Br;C=Cc1ccc(F)cc1Br;Y;60.0;51342045;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-7872$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=91422&ExtHyperLink=1
DSVSRROTNZKIFW-KUJMMBRENA-N;O=C1Cc2ccc([Xe])cc2CN1;O=C1Cc2ccc(Br)cc2CN1;O=C1Cc2ccc(Br)cc2CN1;Y;60.0;52982870;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-6476$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=62673&ExtHyperLink=1
YGAMSZZYMZXBLH-UHFFFAOYNA-N;Cc1ccc(N2CCCC2=O)cc1[Xe];Cc1ccc(N2CCCC2=O)cc1Br;Cc1ccc(N2CCCC2=O)cc1Br;Y;60.0;52983937;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-3513
QOVDPOBESHCXFA-UHFFFAOYNA-N;Nc1cc(F)c(OCc2ccccc2)c([Xe])c1;Nc1cc(F)c(OCc2ccccc2)c(Br)c1;Nc1cc(F)c(OCc2ccccc2)c(Br)c1;Y;60.0;53216223;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=94037&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1561
GXZKAHBXBLDIGZ-UHFFFAOYNA-N;CCNc1cc(OCC)c([Xe])cc1[N+](=O)[O-];CCNc1cc(OCC)c(Br)cc1[N+](=O)[O-];CCNc1cc(OCC)c(Br)cc1[N+](=O)[O-];Y;60.0;53216248;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93900&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-2670
QEECVOJKMFBSLR-REESVBQANA-N;CC(C)(C(N)=O)c1cccc([Xe])c1;CC(C)(C(N)=O)c1cccc(Br)c1;CC(C)(C(N)=O)c1cccc(Br)c1;Y;60.0;53216609;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4809
LTKWSPLIDUNHTL-HKCKLEJFNA-N;COc1cc([Xe])ccc1C(=O)NC1CC1;COc1cc(Br)ccc1C(=O)NC1CC1;COc1cc(Br)ccc1C(=O)NC1CC1;Y;60.0;53216674;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-5018
KPUCIBCPRZXDBX-UHFFFAOYNA-N;CC(C)(C)OC(=O)N1CC(S(=O)(=O)c2ccccc2[Xe])C1;CC(C)(C)OC(=O)N1CC(S(=O)(=O)c2ccccc2Br)C1;CC(C)(C)OC(=O)N1CC(S(=O)(=O)c2ccccc2Br)C1;Y;60.0;53403899;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5802
UPUYUUJEGPNTNN-UHFFFAOYNA-N;CC(=O)c1c(O)cccc1[Xe];CC(=O)c1c(O)cccc1Br;CC(=O)c1c(O)cccc1Br;Y;60.0;53407096;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-8839$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=91897&ExtHyperLink=1
CXNOSLZTOGPTML-UHFFFAOYNA-N;CC(C)Oc1ccc2cc([Xe])ccc2c1;CC(C)Oc1ccc2cc(Br)ccc2c1;CC(C)Oc1ccc2cc(Br)ccc2c1;Y;60.0;54223080;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-2271
MCLPSVCIXUWOEC-UHFFFAOYNA-N;CCCC(=O)c1ccc([Xe])c(C)c1;CCCC(=O)c1ccc(Br)c(C)c1;CCCC(=O)c1ccc(Br)c(C)c1;Y;60.0;54759049;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5025
SDMQSFLAPRNEQO-UHFFFAOYNA-N;CC(C)(C)Nc1cc([Xe])ccc1[N+](=O)[O-];CC(C)(C)Nc1cc(Br)ccc1[N+](=O)[O-];CC(C)(C)Nc1cc(Br)ccc1[N+](=O)[O-];Y;60.0;54759057;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2949$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93594&ExtHyperLink=1
